Country Name,Country Code,Indicator Code,year,value
Italy,ITA,TX.VAL.TECH.MF.ZS,2022,9.15916231271025
Italy,ITA,IT.CEL.SETS.P2,2022,131.673965640047
Italy,ITA,GOV_WGI_PV_EST,2022,0.4124684
Italy,ITA,GOV_WGI_RL_EST,2022,0.5739685
Italy,ITA,SE.TER.ENRR,2022,73.8962097167969
Italy,ITA,IP.JRN.ARTC.SC,2022,83236.9
Jamaica,JAM,GOV_WGI_CC_EST,2022,-0.0788141
Jamaica,JAM,IT.NET.BBND.P2,2022,14.9601781381994
Jamaica,JAM,NY.GDP.PCAP.PP.CD,2022,11887.77036942296
Jamaica,JAM,TX.VAL.TECH.MF.ZS,2022,1.4709847551675832
Jamaica,JAM,IT.CEL.SETS.P2,2022,105.762018411183
Jamaica,JAM,GOV_WGI_PV_EST,2022,0.4525342
Jamaica,JAM,GOV_WGI_RL_EST,2022,-0.0687388999999999
Jamaica,JAM,SE.TER.ENRR,2022,
Jamaica,JAM,IP.JRN.ARTC.SC,2022,144.46
Japan,JPN,GOV_WGI_CC_EST,2022,1.4419346
Japan,JPN,IT.NET.BBND.P2,2022,36.8414210393741
Japan,JPN,NY.GDP.PCAP.PP.CD,2022,47192.05006033716
Japan,JPN,TX.VAL.TECH.MF.ZS,2022,18.259261535190227
Japan,JPN,IT.CEL.SETS.P2,2022,168.602943650636
Japan,JPN,GOV_WGI_PV_EST,2022,1.2758787
Japan,JPN,GOV_WGI_RL_EST,2022,1.5084676
Japan,JPN,SE.TER.ENRR,2022,63.3752288818359
Japan,JPN,IP.JRN.ARTC.SC,2022,102422.96
Jordan,JOR,GOV_WGI_CC_EST,2022,0.0226578
Jordan,JOR,IT.NET.BBND.P2,2022,7.0736531298176
Jordan,JOR,NY.GDP.PCAP.PP.CD,2022,9927.234100250598
Jordan,JOR,TX.VAL.TECH.MF.ZS,2022,1.4496882666855757
Jordan,JOR,IT.CEL.SETS.P2,2022,67.7457074341635
Jordan,JOR,GOV_WGI_PV_EST,2022,-0.311462199999999
Jordan,JOR,GOV_WGI_RL_EST,2022,0.0764869
Jordan,JOR,SE.TER.ENRR,2022,32.5119829829151
Jordan,JOR,IP.JRN.ARTC.SC,2022,4732.04
Kazakhstan,KAZ,GOV_WGI_CC_EST,2022,-0.1920096
Kazakhstan,KAZ,IT.NET.BBND.P2,2022,14.4739535470844
Kazakhstan,KAZ,NY.GDP.PCAP.PP.CD,2022,35895.08398716668
Kazakhstan,KAZ,TX.VAL.TECH.MF.ZS,2022,32.26664971102692
Kazakhstan,KAZ,IT.CEL.SETS.P2,2022,125.641583521795
Kazakhstan,KAZ,GOV_WGI_PV_EST,2022,-0.5795614
Kazakhstan,KAZ,GOV_WGI_RL_EST,2022,-0.440637699999999
Kazakhstan,KAZ,SE.TER.ENRR,2022,57.2459264222925
Kazakhstan,KAZ,IP.JRN.ARTC.SC,2022,3211.19
Kenya,KEN,GOV_WGI_CC_EST,2022,-0.751285
Kenya,KEN,IT.NET.BBND.P2,2022,1.47646942688922
Kenya,KEN,NY.GDP.PCAP.PP.CD,2022,5883.2230396192135
Kenya,KEN,TX.VAL.TECH.MF.ZS,2022,2.260738110257122
Kenya,KEN,IT.CEL.SETS.P2,2022,121.168999135357
Kenya,KEN,GOV_WGI_PV_EST,2022,-0.962236
Kenya,KEN,GOV_WGI_RL_EST,2022,-0.4245656
Kenya,KEN,SE.TER.ENRR,2022,
Kenya,KEN,IP.JRN.ARTC.SC,2022,2051.43
Kiribati,KIR,GOV_WGI_CC_EST,2022,0.3338154
Kiribati,KIR,IT.NET.BBND.P2,2022,0.0689819037472503
Kiribati,KIR,NY.GDP.PCAP.PP.CD,2022,3329.3443446486085
Kiribati,KIR,TX.VAL.TECH.MF.ZS,2022,
Kiribati,KIR,IT.CEL.SETS.P2,2022,49.1120496056535
Kiribati,KIR,GOV_WGI_PV_EST,2022,1.2429196
Kiribati,KIR,GOV_WGI_RL_EST,2022,0.7720439
Kiribati,KIR,SE.TER.ENRR,2022,
Kiribati,KIR,IP.JRN.ARTC.SC,2022,2.2
"Korea, Dem. People's Rep.",PRK,GOV_WGI_CC_EST,2022,-1.6517597
"Korea, Dem. People's Rep.",PRK,IT.NET.BBND.P2,2022,
"Korea, Dem. People's Rep.",PRK,NY.GDP.PCAP.PP.CD,2022,
"Korea, Dem. People's Rep.",PRK,TX.VAL.TECH.MF.ZS,2022,
"Korea, Dem. People's Rep.",PRK,IT.CEL.SETS.P2,2022,24.1311041179361
"Korea, Dem. People's Rep.",PRK,GOV_WGI_PV_EST,2022,0.2686785
"Korea, Dem. People's Rep.",PRK,GOV_WGI_RL_EST,2022,-1.48587729999999
"Korea, Dem. People's Rep.",PRK,SE.TER.ENRR,2022,
"Korea, Dem. People's Rep.",PRK,IP.JRN.ARTC.SC,2022,247.74
"Korea, Rep.",KOR,GOV_WGI_CC_EST,2022,0.8217095
"Korea, Rep.",KOR,IT.NET.BBND.P2,2022,45.4542124182774
"Korea, Rep.",KOR,NY.GDP.PCAP.PP.CD,2022,55509.33687611736
"Korea, Rep.",KOR,TX.VAL.TECH.MF.ZS,2022,36.11827893121698
"Korea, Rep.",KOR,IT.CEL.SETS.P2,2022,148.68360770138
"Korea, Rep.",KOR,GOV_WGI_PV_EST,2022,0.855673
"Korea, Rep.",KOR,GOV_WGI_RL_EST,2022,1.1662138
"Korea, Rep.",KOR,SE.TER.ENRR,2022,102.813056945801
"Korea, Rep.",KOR,IP.JRN.ARTC.SC,2022,71998.13
Kuwait,KWT,GOV_WGI_CC_EST,2022,0.0771437
Kuwait,KWT,IT.NET.BBND.P2,2022,1.36328249349441
Kuwait,KWT,NY.GDP.PCAP.PP.CD,2022,55043.00226358495
Kuwait,KWT,TX.VAL.TECH.MF.ZS,2022,0.7163548082807456
Kuwait,KWT,IT.CEL.SETS.P2,2022,168.350157565806
Kuwait,KWT,GOV_WGI_PV_EST,2022,0.1041664
Kuwait,KWT,GOV_WGI_RL_EST,2022,0.2236666
Kuwait,KWT,SE.TER.ENRR,2022,
Kuwait,KWT,IP.JRN.ARTC.SC,2022,1245.88
Kyrgyz Republic,KGZ,GOV_WGI_CC_EST,2022,-1.2024196
Kyrgyz Republic,KGZ,IT.NET.BBND.P2,2022,5.60484304582026
Kyrgyz Republic,KGZ,NY.GDP.PCAP.PP.CD,2022,6577.512177283893
Kyrgyz Republic,KGZ,TX.VAL.TECH.MF.ZS,2022,10.554052011145703
Kyrgyz Republic,KGZ,IT.CEL.SETS.P2,2022,106.925973017004
Kyrgyz Republic,KGZ,GOV_WGI_PV_EST,2022,-0.422477
Kyrgyz Republic,KGZ,GOV_WGI_RL_EST,2022,-0.9265186
Kyrgyz Republic,KGZ,SE.TER.ENRR,2022,54.2184527097527
Kyrgyz Republic,KGZ,IP.JRN.ARTC.SC,2022,234.43
Lao PDR,LAO,GOV_WGI_CC_EST,2022,-0.9974286
Lao PDR,LAO,IT.NET.BBND.P2,2022,2.38186047453058
Lao PDR,LAO,NY.GDP.PCAP.PP.CD,2022,8766.440626110943
Lao PDR,LAO,TX.VAL.TECH.MF.ZS,2022,9.517677832973265
Lao PDR,LAO,IT.CEL.SETS.P2,2022,63.3546046458219
Lao PDR,LAO,GOV_WGI_PV_EST,2022,0.7033051
Lao PDR,LAO,GOV_WGI_RL_EST,2022,-0.8397916
Lao PDR,LAO,SE.TER.ENRR,2022,13.677811550152
Lao PDR,LAO,IP.JRN.ARTC.SC,2022,82.63
Latvia,LVA,GOV_WGI_CC_EST,2022,0.8238921
Latvia,LVA,IT.NET.BBND.P2,2022,25.989241189689
Latvia,LVA,NY.GDP.PCAP.PP.CD,2022,40558.749584112185
Latvia,LVA,TX.VAL.TECH.MF.ZS,2022,17.550589370940063
Latvia,LVA,IT.CEL.SETS.P2,2022,115.202627450543
Latvia,LVA,GOV_WGI_PV_EST,2022,0.7798656
Latvia,LVA,GOV_WGI_RL_EST,2022,1.0087817
Latvia,LVA,SE.TER.ENRR,2022,91.3303680419922
Latvia,LVA,IP.JRN.ARTC.SC,2022,1655.62
Lebanon,LBN,GOV_WGI_CC_EST,2022,-1.21762979999999
Lebanon,LBN,IT.NET.BBND.P2,2022,7.29166684799988
Lebanon,LBN,NY.GDP.PCAP.PP.CD,2022,12292.840730550111
Lebanon,LBN,TX.VAL.TECH.MF.ZS,2022,15.133219943969994
Lebanon,LBN,IT.CEL.SETS.P2,2022,74.0148340435503
Lebanon,LBN,GOV_WGI_PV_EST,2022,-1.34257539999999
Lebanon,LBN,GOV_WGI_RL_EST,2022,-1.0323318
Lebanon,LBN,SE.TER.ENRR,2022,58.1761149059991
Lebanon,LBN,IP.JRN.ARTC.SC,2022,1990.44
Lesotho,LSO,GOV_WGI_CC_EST,2022,-0.1463735
Lesotho,LSO,IT.NET.BBND.P2,2022,0.39753117741491
Lesotho,LSO,NY.GDP.PCAP.PP.CD,2022,2761.3110500221565
Lesotho,LSO,TX.VAL.TECH.MF.ZS,2022,0.0925726266687245
Lesotho,LSO,IT.CEL.SETS.P2,2022,68.1001351640997
Lesotho,LSO,GOV_WGI_PV_EST,2022,-0.128161
Lesotho,LSO,GOV_WGI_RL_EST,2022,-0.4650393
Lesotho,LSO,SE.TER.ENRR,2022,
Lesotho,LSO,IP.JRN.ARTC.SC,2022,47.35
Liberia,LBR,GOV_WGI_CC_EST,2022,-1.0479173
Liberia,LBR,IT.NET.BBND.P2,2022,0.274673226516174
Liberia,LBR,NY.GDP.PCAP.PP.CD,2022,1691.5727572185108
Liberia,LBR,TX.VAL.TECH.MF.ZS,2022,10.267997840320067
Liberia,LBR,IT.CEL.SETS.P2,2022,32.0638885570006
Liberia,LBR,GOV_WGI_PV_EST,2022,-0.2807974
Liberia,LBR,GOV_WGI_RL_EST,2022,-0.858746399999999
Liberia,LBR,SE.TER.ENRR,2022,
Liberia,LBR,IP.JRN.ARTC.SC,2022,27.29
Libya,LBY,GOV_WGI_CC_EST,2022,-1.5332986
Libya,LBY,IT.NET.BBND.P2,2022,4.51840823499527
Libya,LBY,NY.GDP.PCAP.PP.CD,2022,12266.38968047156
Libya,LBY,TX.VAL.TECH.MF.ZS,2022,
Libya,LBY,IT.CEL.SETS.P2,2022,192.97309381967
Libya,LBY,GOV_WGI_PV_EST,2022,-2.00397249999999
Libya,LBY,GOV_WGI_RL_EST,2022,-1.7431898
Libya,LBY,SE.TER.ENRR,2022,
Libya,LBY,IP.JRN.ARTC.SC,2022,407.68
Liechtenstein,LIE,GOV_WGI_CC_EST,2022,1.7550868
Liechtenstein,LIE,IT.NET.BBND.P2,2022,48.9304880840349
Liechtenstein,LIE,NY.GDP.PCAP.PP.CD,2022,
Liechtenstein,LIE,TX.VAL.TECH.MF.ZS,2022,
Liechtenstein,LIE,IT.CEL.SETS.P2,2022,126.306686674975
Liechtenstein,LIE,GOV_WGI_PV_EST,2022,1.5871411
Liechtenstein,LIE,GOV_WGI_RL_EST,2022,1.7279582
Liechtenstein,LIE,SE.TER.ENRR,2022,
Liechtenstein,LIE,IP.JRN.ARTC.SC,2022,44.58
Lithuania,LTU,GOV_WGI_CC_EST,2022,0.855068
Lithuania,LTU,IT.NET.BBND.P2,2022,28.4400438919259
Lithuania,LTU,NY.GDP.PCAP.PP.CD,2022,50936.00495474423
Lithuania,LTU,TX.VAL.TECH.MF.ZS,2022,12.99639413336345
Lithuania,LTU,IT.CEL.SETS.P2,2022,135.834150715729
Lithuania,LTU,GOV_WGI_PV_EST,2022,0.963939
Lithuania,LTU,GOV_WGI_RL_EST,2022,1.228331
Lithuania,LTU,SE.TER.ENRR,2022,76.9154586791992
Lithuania,LTU,IP.JRN.ARTC.SC,2022,2698.05
Luxembourg,LUX,GOV_WGI_CC_EST,2022,1.9674109
Luxembourg,LUX,IT.NET.BBND.P2,2022,38.3269581349215
Luxembourg,LUX,NY.GDP.PCAP.PP.CD,2022,146919.14539849444
Luxembourg,LUX,TX.VAL.TECH.MF.ZS,2022,5.990460389365796
Luxembourg,LUX,IT.CEL.SETS.P2,2022,139.651285065505
Luxembourg,LUX,GOV_WGI_PV_EST,2022,1.0244114
Luxembourg,LUX,GOV_WGI_RL_EST,2022,1.7477473
Luxembourg,LUX,SE.TER.ENRR,2022,21.032600402832
Luxembourg,LUX,IP.JRN.ARTC.SC,2022,1158.62
"Macao SAR, China",MAC,GOV_WGI_CC_EST,2022,0.5734313
"Macao SAR, China",MAC,IT.NET.BBND.P2,2022,29.6066193799726
"Macao SAR, China",MAC,NY.GDP.PCAP.PP.CD,2022,64193.529404861845
"Macao SAR, China",MAC,TX.VAL.TECH.MF.ZS,2022,0.0
"Macao SAR, China",MAC,IT.CEL.SETS.P2,2022,172.244717160072
"Macao SAR, China",MAC,GOV_WGI_PV_EST,2022,0.9728177
"Macao SAR, China",MAC,GOV_WGI_RL_EST,2022,0.7797993
"Macao SAR, China",MAC,SE.TER.ENRR,2022,116.232189973615
"Macao SAR, China",MAC,IP.JRN.ARTC.SC,2022,
Madagascar,MDG,GOV_WGI_CC_EST,2022,-0.9659728
Madagascar,MDG,IT.NET.BBND.P2,2022,0.10748996107107
Madagascar,MDG,NY.GDP.PCAP.PP.CD,2022,1716.9788487379749
Madagascar,MDG,TX.VAL.TECH.MF.ZS,2022,0.3486249845942597
Madagascar,MDG,IT.CEL.SETS.P2,2022,64.7494924066919
Madagascar,MDG,GOV_WGI_PV_EST,2022,-0.525026099999999
Madagascar,MDG,GOV_WGI_RL_EST,2022,-0.9669241
Madagascar,MDG,SE.TER.ENRR,2022,5.87562673022926
Madagascar,MDG,IP.JRN.ARTC.SC,2022,161.19
Malawi,MWI,GOV_WGI_CC_EST,2022,-0.6548107
Malawi,MWI,IT.NET.BBND.P2,2022,0.0724060330808983
Malawi,MWI,NY.GDP.PCAP.PP.CD,2022,1778.3058214600076
Malawi,MWI,TX.VAL.TECH.MF.ZS,2022,2.3076953930761377
Malawi,MWI,IT.CEL.SETS.P2,2022,59.6495709408963
Malawi,MWI,GOV_WGI_PV_EST,2022,-0.166924
Malawi,MWI,GOV_WGI_RL_EST,2022,-0.215452999999999
Malawi,MWI,SE.TER.ENRR,2022,2.70813684546823
Malawi,MWI,IP.JRN.ARTC.SC,2022,357.99
Malaysia,MYS,GOV_WGI_CC_EST,2022,0.3710292
Malaysia,MYS,IT.NET.BBND.P2,2022,12.1753566089982
Malaysia,MYS,NY.GDP.PCAP.PP.CD,2022,34419.86849756656
Malaysia,MYS,TX.VAL.TECH.MF.ZS,2022,58.28182440314864
Malaysia,MYS,IT.CEL.SETS.P2,2022,138.208441079076
Malaysia,MYS,GOV_WGI_PV_EST,2022,0.2483001
Malaysia,MYS,GOV_WGI_RL_EST,2022,0.2952941
Malaysia,MYS,SE.TER.ENRR,2022,36.9853099297291
Malaysia,MYS,IP.JRN.ARTC.SC,2022,23520.32
Maldives,MDV,GOV_WGI_CC_EST,2022,-0.265023299999999
Maldives,MDV,IT.NET.BBND.P2,2022,17.3997244832152
Maldives,MDV,NY.GDP.PCAP.PP.CD,2022,22880.51231514193
Maldives,MDV,TX.VAL.TECH.MF.ZS,2022,4.096414731302233
Maldives,MDV,IT.CEL.SETS.P2,2022,136.458655310185
Maldives,MDV,GOV_WGI_PV_EST,2022,0.2721525
Maldives,MDV,GOV_WGI_RL_EST,2022,0.1059573
Maldives,MDV,SE.TER.ENRR,2022,48.4968654322788
Maldives,MDV,IP.JRN.ARTC.SC,2022,31.4
Mali,MLI,GOV_WGI_CC_EST,2022,-0.8528176
Mali,MLI,IT.NET.BBND.P2,2022,0.774220028570636
Mali,MLI,NY.GDP.PCAP.PP.CD,2022,3014.4210732687966
Mali,MLI,TX.VAL.TECH.MF.ZS,2022,10.25786682849866
Mali,MLI,IT.CEL.SETS.P2,2022,112.119852778009
Mali,MLI,GOV_WGI_PV_EST,2022,-2.4680844
Mali,MLI,GOV_WGI_RL_EST,2022,-1.0213887
Mali,MLI,SE.TER.ENRR,2022,
Mali,MLI,IP.JRN.ARTC.SC,2022,145.1
Malta,MLT,GOV_WGI_CC_EST,2022,0.4469911
Malta,MLT,IT.NET.BBND.P2,2022,43.4449972737186
Malta,MLT,NY.GDP.PCAP.PP.CD,2022,60588.889059179375
Malta,MLT,TX.VAL.TECH.MF.ZS,2022,38.96158518861868
Malta,MLT,IT.CEL.SETS.P2,2022,132.861156549134
Malta,MLT,GOV_WGI_PV_EST,2022,0.9316852
Malta,MLT,GOV_WGI_RL_EST,2022,0.8543614
Malta,MLT,SE.TER.ENRR,2022,74.5901336669922
Malta,MLT,IP.JRN.ARTC.SC,2022,593.4
Marshall Islands,MHL,GOV_WGI_CC_EST,2022,-0.0269237999999999
Marshall Islands,MHL,IT.NET.BBND.P2,2022,2.35047533498016
Marshall Islands,MHL,NY.GDP.PCAP.PP.CD,2022,7431.427578954963
Marshall Islands,MHL,TX.VAL.TECH.MF.ZS,2022,
Marshall Islands,MHL,IT.CEL.SETS.P2,2022,39.7060658232902
Marshall Islands,MHL,GOV_WGI_PV_EST,2022,1.2819745
Marshall Islands,MHL,GOV_WGI_RL_EST,2022,0.836255
Marshall Islands,MHL,SE.TER.ENRR,2022,41.3350449293967
Marshall Islands,MHL,IP.JRN.ARTC.SC,2022,2.17
Mauritania,MRT,GOV_WGI_CC_EST,2022,-0.8477941
Mauritania,MRT,IT.NET.BBND.P2,2022,0.415227794850191
Mauritania,MRT,NY.GDP.PCAP.PP.CD,2022,6484.827921326307
Mauritania,MRT,TX.VAL.TECH.MF.ZS,2022,3.979493382012026
Mauritania,MRT,IT.CEL.SETS.P2,2022,109.883898247552
Mauritania,MRT,GOV_WGI_PV_EST,2022,-0.2992865
Mauritania,MRT,GOV_WGI_RL_EST,2022,-0.8487425
Mauritania,MRT,SE.TER.ENRR,2022,
Mauritania,MRT,IP.JRN.ARTC.SC,2022,25.95
Mauritius,MUS,GOV_WGI_CC_EST,2022,0.3948817
Mauritius,MUS,IT.NET.BBND.P2,2022,26.1963906498554
Mauritius,MUS,NY.GDP.PCAP.PP.CD,2022,26874.489992759285
Mauritius,MUS,TX.VAL.TECH.MF.ZS,2022,2.067079625286801
Mauritius,MUS,IT.CEL.SETS.P2,2022,164.309278835228
Mauritius,MUS,GOV_WGI_PV_EST,2022,0.8607357
Mauritius,MUS,GOV_WGI_RL_EST,2022,0.6838381
Mauritius,MUS,SE.TER.ENRR,2022,44.2026816403629
Mauritius,MUS,IP.JRN.ARTC.SC,2022,247.88
Mexico,MEX,GOV_WGI_CC_EST,2022,-0.8757541
Mexico,MEX,IT.NET.BBND.P2,2022,20.6070256426489
Mexico,MEX,NY.GDP.PCAP.PP.CD,2022,23135.49316012762
Mexico,MEX,TX.VAL.TECH.MF.ZS,2022,20.53436922578491
Mexico,MEX,IT.CEL.SETS.P2,2022,105.720624125765
Mexico,MEX,GOV_WGI_PV_EST,2022,-0.5890439
Mexico,MEX,GOV_WGI_RL_EST,2022,-1.0822517
Mexico,MEX,SE.TER.ENRR,2022,46.4061317443848
Mexico,MEX,IP.JRN.ARTC.SC,2022,19740.68
"Micronesia, Fed. Sts.",FSM,GOV_WGI_CC_EST,2022,0.2998184
"Micronesia, Fed. Sts.",FSM,IT.NET.BBND.P2,2022,5.81818506163369
"Micronesia, Fed. Sts.",FSM,NY.GDP.PCAP.PP.CD,2022,4086.9798010393984
"Micronesia, Fed. Sts.",FSM,TX.VAL.TECH.MF.ZS,2022,
"Micronesia, Fed. Sts.",FSM,IT.CEL.SETS.P2,2022,19.9885830493962
"Micronesia, Fed. Sts.",FSM,GOV_WGI_PV_EST,2022,1.5042238
"Micronesia, Fed. Sts.",FSM,GOV_WGI_RL_EST,2022,0.9774711
"Micronesia, Fed. Sts.",FSM,SE.TER.ENRR,2022,
"Micronesia, Fed. Sts.",FSM,IP.JRN.ARTC.SC,2022,3.51
Moldova,MDA,GOV_WGI_CC_EST,2022,-0.421512599999999
Moldova,MDA,IT.NET.BBND.P2,2022,26.317794331222
Moldova,MDA,NY.GDP.PCAP.PP.CD,2022,16452.96211919997
Moldova,MDA,TX.VAL.TECH.MF.ZS,2022,2.1401803935369017
Moldova,MDA,IT.CEL.SETS.P2,2022,137.182551887592
Moldova,MDA,GOV_WGI_PV_EST,2022,-0.2465629
Moldova,MDA,GOV_WGI_RL_EST,2022,-0.1948034
Moldova,MDA,SE.TER.ENRR,2022,68.0572346521372
Moldova,MDA,IP.JRN.ARTC.SC,2022,328.4
Monaco,MCO,GOV_WGI_CC_EST,2022,1.1763452
Monaco,MCO,IT.NET.BBND.P2,2022,55.2284811589736
Monaco,MCO,NY.GDP.PCAP.PP.CD,2022,
Monaco,MCO,TX.VAL.TECH.MF.ZS,2022,
Monaco,MCO,IT.CEL.SETS.P2,2022,100.061647530246
Monaco,MCO,GOV_WGI_PV_EST,2022,1.3786309
Monaco,MCO,GOV_WGI_RL_EST,2022,1.3462901
Monaco,MCO,SE.TER.ENRR,2022,
Monaco,MCO,IP.JRN.ARTC.SC,2022,57.39
Mongolia,MNG,GOV_WGI_CC_EST,2022,-0.662165
Mongolia,MNG,IT.NET.BBND.P2,2022,12.9008288504333
Mongolia,MNG,NY.GDP.PCAP.PP.CD,2022,16401.989475153066
Mongolia,MNG,TX.VAL.TECH.MF.ZS,2022,30.81416908973588
Mongolia,MNG,IT.CEL.SETS.P2,2022,142.808581769425
Mongolia,MNG,GOV_WGI_PV_EST,2022,0.6315013
Mongolia,MNG,GOV_WGI_RL_EST,2022,-0.1500746
Mongolia,MNG,SE.TER.ENRR,2022,67.6998728025335
Mongolia,MNG,IP.JRN.ARTC.SC,2022,258.96
Montenegro,MNE,GOV_WGI_CC_EST,2022,-0.0127453999999999
Montenegro,MNE,IT.NET.BBND.P2,2022,31.8922375082974
Montenegro,MNE,NY.GDP.PCAP.PP.CD,2022,28049.6156106324
Montenegro,MNE,TX.VAL.TECH.MF.ZS,2022,8.210195069707302
Montenegro,MNE,IT.CEL.SETS.P2,2022,207.278149444886
Montenegro,MNE,GOV_WGI_PV_EST,2022,0.0236518
Montenegro,MNE,GOV_WGI_RL_EST,2022,-0.0546103999999999
Montenegro,MNE,SE.TER.ENRR,2022,57.4317893981934
Montenegro,MNE,IP.JRN.ARTC.SC,2022,266.88
Morocco,MAR,GOV_WGI_CC_EST,2022,-0.4879114
Morocco,MAR,IT.NET.BBND.P2,2022,6.47150166958379
Morocco,MAR,NY.GDP.PCAP.PP.CD,2022,9310.0322265625
Morocco,MAR,TX.VAL.TECH.MF.ZS,2022,4.498382084083878
Morocco,MAR,IT.CEL.SETS.P2,2022,141.870002419562
Morocco,MAR,GOV_WGI_PV_EST,2022,-0.492008
Morocco,MAR,GOV_WGI_RL_EST,2022,-0.4491939
Morocco,MAR,SE.TER.ENRR,2022,45.9400219155138
Morocco,MAR,IP.JRN.ARTC.SC,2022,7952.97
Mozambique,MOZ,GOV_WGI_CC_EST,2022,-0.9013357
Mozambique,MOZ,IT.NET.BBND.P2,2022,0.197784521833894
Mozambique,MOZ,NY.GDP.PCAP.PP.CD,2022,1581.9441944262007
Mozambique,MOZ,TX.VAL.TECH.MF.ZS,2022,3.1796241811662123
Mozambique,MOZ,IT.CEL.SETS.P2,2022,45.8178199662019
Mozambique,MOZ,GOV_WGI_PV_EST,2022,-1.3208653
Mozambique,MOZ,GOV_WGI_RL_EST,2022,-1.0728381
Mozambique,MOZ,SE.TER.ENRR,2022,
Mozambique,MOZ,IP.JRN.ARTC.SC,2022,196.72
Myanmar,MMR,GOV_WGI_CC_EST,2022,-1.136637
Myanmar,MMR,IT.NET.BBND.P2,2022,2.09694638185872
Myanmar,MMR,NY.GDP.PCAP.PP.CD,2022,5731.937878724586
Myanmar,MMR,TX.VAL.TECH.MF.ZS,2022,2.6145783956440805
Myanmar,MMR,IT.CEL.SETS.P2,2022,107.535089476237
Myanmar,MMR,GOV_WGI_PV_EST,2022,-2.2412758
Myanmar,MMR,GOV_WGI_RL_EST,2022,-1.65875779999999
Myanmar,MMR,SE.TER.ENRR,2022,
Myanmar,MMR,IP.JRN.ARTC.SC,2022,163.72
Namibia,NAM,GOV_WGI_CC_EST,2022,0.3167748
Namibia,NAM,IT.NET.BBND.P2,2022,3.29190749644768
Namibia,NAM,NY.GDP.PCAP.PP.CD,2022,10662.701706411855
Namibia,NAM,TX.VAL.TECH.MF.ZS,2022,0.0563656557154241
Namibia,NAM,IT.CEL.SETS.P2,2022,100.557816104444
Namibia,NAM,GOV_WGI_PV_EST,2022,0.3736395
Namibia,NAM,GOV_WGI_RL_EST,2022,0.3187607
Namibia,NAM,SE.TER.ENRR,2022,26.1092654658031
Namibia,NAM,IP.JRN.ARTC.SC,2022,213.89
Nauru,NRU,GOV_WGI_CC_EST,2022,0.4459534
Nauru,NRU,IT.NET.BBND.P2,2022,9.95678332344717
Nauru,NRU,NY.GDP.PCAP.PP.CD,2022,13245.109456261936
Nauru,NRU,TX.VAL.TECH.MF.ZS,2022,
Nauru,NRU,IT.CEL.SETS.P2,2022,87.1705787645115
Nauru,NRU,GOV_WGI_PV_EST,2022,0.9276426
Nauru,NRU,GOV_WGI_RL_EST,2022,0.3476922
Nauru,NRU,SE.TER.ENRR,2022,
Nauru,NRU,IP.JRN.ARTC.SC,2022,0.27
Nepal,NPL,GOV_WGI_CC_EST,2022,-0.652050399999999
Nepal,NPL,IT.NET.BBND.P2,2022,8.51809813593178
Nepal,NPL,NY.GDP.PCAP.PP.CD,2022,5102.992311329473
Nepal,NPL,TX.VAL.TECH.MF.ZS,2022,0.6175207044758716
Nepal,NPL,IT.CEL.SETS.P2,2022,121.1144874334
Nepal,NPL,GOV_WGI_PV_EST,2022,-0.3755496
Nepal,NPL,GOV_WGI_RL_EST,2022,-0.3340683
Nepal,NPL,SE.TER.ENRR,2022,14.8435874359729
Nepal,NPL,IP.JRN.ARTC.SC,2022,1647.0
Netherlands,NLD,GOV_WGI_CC_EST,2022,1.9175777
Netherlands,NLD,IT.NET.BBND.P2,2022,43.5643185557355
Netherlands,NLD,NY.GDP.PCAP.PP.CD,2022,78630.35990720983
Netherlands,NLD,TX.VAL.TECH.MF.ZS,2022,21.957838012434244
Netherlands,NLD,IT.CEL.SETS.P2,2022,115.8205562749
Netherlands,NLD,GOV_WGI_PV_EST,2022,0.6252296
Netherlands,NLD,GOV_WGI_RL_EST,2022,1.7289109
Netherlands,NLD,SE.TER.ENRR,2022,
Netherlands,NLD,IP.JRN.ARTC.SC,2022,32878.0
New Caledonia,NCL,GOV_WGI_CC_EST,2022,0.1269261
New Caledonia,NCL,IT.NET.BBND.P2,2022,19.372882005273
New Caledonia,NCL,NY.GDP.PCAP.PP.CD,2022,
New Caledonia,NCL,TX.VAL.TECH.MF.ZS,2022,
New Caledonia,NCL,IT.CEL.SETS.P2,2022,91.6763895612682
New Caledonia,NCL,GOV_WGI_PV_EST,2022,1.1152109
New Caledonia,NCL,GOV_WGI_RL_EST,2022,1.0881945
New Caledonia,NCL,SE.TER.ENRR,2022,
New Caledonia,NCL,IP.JRN.ARTC.SC,2022,
New Zealand,NZL,GOV_WGI_CC_EST,2022,2.0822927
New Zealand,NZL,IT.NET.BBND.P2,2022,36.3044927893768
New Zealand,NZL,NY.GDP.PCAP.PP.CD,2022,54033.91301256506
New Zealand,NZL,TX.VAL.TECH.MF.ZS,2022,12.054341542288812
New Zealand,NZL,IT.CEL.SETS.P2,2022,115.984187800849
New Zealand,NZL,GOV_WGI_PV_EST,2022,1.2327589
New Zealand,NZL,GOV_WGI_RL_EST,2022,1.7220184
New Zealand,NZL,SE.TER.ENRR,2022,77.0104675292969
New Zealand,NZL,IP.JRN.ARTC.SC,2022,8700.7
Nicaragua,NIC,GOV_WGI_CC_EST,2022,-1.2447097
Nicaragua,NIC,IT.NET.BBND.P2,2022,5.00781944815467
