Country Name,Country Code,Indicator Code,2020,2021,2022,2023,2024,2025
Guatemala,GTM,GOV_WGI_RL_EST,-0.9659236,-0.975567699999999,-1.0371304,-1.0108162,-0.962274,
Guatemala,GTM,SE.TER.ENRR,,,,27.2948879201171,,
Guatemala,GTM,IP.JRN.ARTC.SC,123.78,119.25,117.76,108.83,,
Guinea,GIN,GOV_WGI_CC_EST,-0.8663898,-1.0113603,-0.9739553,-1.0078531,-1.17445279999999,
Guinea,GIN,IT.NET.BBND.P2,0.0074787698291168,0.0072936731105539,0.0062752856838037,,,
Guinea,GIN,NY.GDP.PCAP.PP.CD,3331.856630038006,3738.8051255133023,4062.361364379217,4333.746173126264,4565.300788845597,
Guinea,GIN,TX.VAL.TECH.MF.ZS,,,,,,
Guinea,GIN,IT.CEL.SETS.P2,107.776552007403,110.185519681138,95.3174629318803,97.8794996455513,,
Guinea,GIN,GOV_WGI_PV_EST,-1.0877324,-1.0159308,-0.813667399999999,-0.8765719,-1.0377627,
Guinea,GIN,GOV_WGI_RL_EST,-1.0962208,-1.003033,-1.05538819999999,-1.1068782,-1.1479306,
Guinea,GIN,SE.TER.ENRR,,,,,,
Guinea,GIN,IP.JRN.ARTC.SC,43.25,53.97,50.37,54.9,,
Guinea-Bissau,GNB,GOV_WGI_CC_EST,-1.2993067,-1.21682239999999,-1.1609749,-1.1549527,-1.3460193,
Guinea-Bissau,GNB,IT.NET.BBND.P2,0.118365532433795,0.160430067207715,0.219184822436547,0.310448099439986,0.386080917545218,
Guinea-Bissau,GNB,NY.GDP.PCAP.PP.CD,2339.7932696782145,2522.767643025207,2788.837739379542,2989.6723598047697,3119.371570474374,
Guinea-Bissau,GNB,TX.VAL.TECH.MF.ZS,,,,,,
Guinea-Bissau,GNB,IT.CEL.SETS.P2,95.0628708236165,108.62961248586,125.934670099533,128.110529740092,147.197631273872,
Guinea-Bissau,GNB,GOV_WGI_PV_EST,-0.2838803,-0.3001867,-0.360252199999999,-0.3193937,-0.618439499999999,
Guinea-Bissau,GNB,GOV_WGI_RL_EST,-1.1334891,-1.2016468,-1.25159,-1.2070689,-1.23482809999999,
Guinea-Bissau,GNB,SE.TER.ENRR,,,,,,
Guinea-Bissau,GNB,IP.JRN.ARTC.SC,16.18,14.28,17.19,13.7,,
Guyana,GUY,GOV_WGI_CC_EST,-0.1158874,-0.1042454,-0.2293385,-0.309865699999999,-0.346885599999999,
Guyana,GUY,IT.NET.BBND.P2,11.7649827054754,11.6495520440672,12.9356394612219,,,
Guyana,GUY,NY.GDP.PCAP.PP.CD,16819.422871469465,22865.9270968882,39710.96956075305,54729.03651563656,80155.03939276996,
Guyana,GUY,TX.VAL.TECH.MF.ZS,2.610881244973436,0.2216851014746262,0.1239541093201857,15.713892680131517,13.334108705518242,
Guyana,GUY,IT.CEL.SETS.P2,106.008686272494,104.968595260226,112.56503784518,,,
Guyana,GUY,GOV_WGI_PV_EST,-0.0072965999999999,-0.0281476999999999,0.210713,0.2012498,0.2164983,
Guyana,GUY,GOV_WGI_RL_EST,-0.3872775,-0.378924,-0.3602997,-0.371934999999999,-0.334222099999999,
Guyana,GUY,SE.TER.ENRR,,,,25.1520757996244,26.4315792489043,
Guyana,GUY,IP.JRN.ARTC.SC,46.55,45.08,49.46,49.61,,
Haiti,HTI,GOV_WGI_CC_EST,-1.44666959999999,-1.4853353,-1.508626,-1.50126609999999,-1.5403494,
Haiti,HTI,IT.NET.BBND.P2,0.275706324027148,0.272537391690564,0.306790757611135,,,
Haiti,HTI,NY.GDP.PCAP.PP.CD,3103.180663124616,3145.006810572685,3275.4071812634534,3291.738178870665,3193.67136419915,
Haiti,HTI,TX.VAL.TECH.MF.ZS,,,,,,
Haiti,HTI,IT.CEL.SETS.P2,65.0933737275708,64.3451990252656,65.1889329311174,,,
Haiti,HTI,GOV_WGI_PV_EST,-1.0389171,-1.2132391,-0.947002399999999,-0.971741099999999,-1.2013046,
Haiti,HTI,GOV_WGI_RL_EST,-1.211177,-1.392161,-1.5628925,-1.64152989999999,-1.6033955,
Haiti,HTI,SE.TER.ENRR,,,,,,
Haiti,HTI,IP.JRN.ARTC.SC,40.55,40.71,40.79,37.83,,
Honduras,HND,GOV_WGI_CC_EST,-0.972603599999999,-1.1204199,-1.03140529999999,-1.09932339999999,-1.2446903,
Honduras,HND,IT.NET.BBND.P2,3.92223438778455,4.0958409901304,4.40980164894983,4.36212775547539,4.57914834722512,
Honduras,HND,NY.GDP.PCAP.PP.CD,5384.6983198303815,6202.980788120369,6805.493582945538,7178.339067815222,7486.018696164448,
Honduras,HND,TX.VAL.TECH.MF.ZS,4.069907058714718,1.4495499920382977,,3.3089155606212444,3.873347595709568,
Honduras,HND,IT.CEL.SETS.P2,68.7836128557933,73.4771659564055,75.8551423411907,74.4148227156961,70.9397440517258,
Honduras,HND,GOV_WGI_PV_EST,-0.666353099999999,-0.806377,-0.4781621,-0.3507671,-0.5671583,
Honduras,HND,GOV_WGI_RL_EST,-1.1109938,-1.1417518,-1.09175279999999,-1.156469,-1.1768036,
Honduras,HND,SE.TER.ENRR,,,,,23.3177890777588,
Honduras,HND,IP.JRN.ARTC.SC,103.36,89.88,131.63,130.35,,
"Hong Kong SAR, China",HKG,GOV_WGI_CC_EST,1.6888523,1.6345393,1.5284267,1.5534193,1.5721573,
"Hong Kong SAR, China",HKG,IT.NET.BBND.P2,38.5246390800823,39.2188975738319,39.9517808600821,39.8839727444243,40.2724025338679,
"Hong Kong SAR, China",HKG,NY.GDP.PCAP.PP.CD,58187.476407253474,65884.93762606029,68602.12579004731,71512.31935511608,75195.9865970615,
"Hong Kong SAR, China",HKG,TX.VAL.TECH.MF.ZS,69.65132170746445,70.55065572149053,72.63677264372393,72.3154885126867,75.57069083499792,
"Hong Kong SAR, China",HKG,IT.CEL.SETS.P2,291.916274990037,319.852066930488,292.80765987826,319.493898344345,364.848981963231,
"Hong Kong SAR, China",HKG,GOV_WGI_PV_EST,0.0079016,0.2186871,0.3891702,0.4084368,0.6310985,
"Hong Kong SAR, China",HKG,GOV_WGI_RL_EST,1.1753872,1.0319968,0.8841773,0.875904,0.9209804,
"Hong Kong SAR, China",HKG,SE.TER.ENRR,89.9479038224414,97.3813269493844,100.776315789474,105.461738484398,120.08978583196,
"Hong Kong SAR, China",HKG,IP.JRN.ARTC.SC,,,,,,
Hungary,HUN,GOV_WGI_CC_EST,0.1418393,0.1312695,0.0402617,0.083173,0.0394373,
Hungary,HUN,IT.NET.BBND.P2,33.4922037196533,34.8391868436369,36.5338104764554,36.7901885342462,37.542262483936,
Hungary,HUN,NY.GDP.PCAP.PP.CD,35583.58556756367,38887.19095271536,44365.91081283429,46592.38560700735,48552.47080925294,
Hungary,HUN,TX.VAL.TECH.MF.ZS,17.464880722177814,16.397512642927854,18.40489172584307,18.86245696218628,22.574511882604494,
Hungary,HUN,IT.CEL.SETS.P2,105.981902376717,105.137285804787,105.793848314995,105.054424922699,104.58063059269,
Hungary,HUN,GOV_WGI_PV_EST,0.7938892,0.7337253,0.6701403,0.5841522,0.4363288,
Hungary,HUN,GOV_WGI_RL_EST,0.329192,0.2971399,0.2426218,0.1894005,0.1923364,
Hungary,HUN,SE.TER.ENRR,56.6071815490723,58.6536102294922,60.2746810913086,56.5924415588379,60.5168685913086,
Hungary,HUN,IP.JRN.ARTC.SC,7350.5,7822.44,8168.57,8260.49,,
Iceland,ISL,GOV_WGI_CC_EST,1.8422993,1.8584301,1.6495728,1.6623764,1.828818,
Iceland,ISL,IT.NET.BBND.P2,38.6826471438625,38.4077027940877,37.4212579793667,37.4245919320463,37.5242757933482,
Iceland,ISL,NY.GDP.PCAP.PP.CD,55796.745466763234,61610.213274071466,75332.8528345867,81608.4479116436,84256.84545731115,
Iceland,ISL,TX.VAL.TECH.MF.ZS,27.958936066167663,33.48741486572734,33.31162925425808,43.42454227640107,53.97229306637792,
Iceland,ISL,IT.CEL.SETS.P2,114.939418571031,117.34255750797,120.114839781678,121.475495280706,120.927513243653,
Iceland,ISL,GOV_WGI_PV_EST,1.3289196,1.3382488,1.2672872,1.2058266,1.2056034,
Iceland,ISL,GOV_WGI_RL_EST,1.6866361,1.7076168,1.5968615,1.59027,1.6278886,
Iceland,ISL,SE.TER.ENRR,74.5906066894531,86.5232086181641,84.985237121582,76.5200729370117,,
Iceland,ISL,IP.JRN.ARTC.SC,673.35,725.0,746.67,715.97,,
India,IND,GOV_WGI_CC_EST,-0.254487099999999,-0.300757,-0.2924866,-0.3353176,-0.2953362,
India,IND,IT.NET.BBND.P2,1.63622632751685,1.9487996093033,2.35231555917724,2.74534696441771,3.15046250037677,
India,IND,NY.GDP.PCAP.PP.CD,6966.275427859109,8050.018574526641,9207.127430401446,10323.499873442795,11159.985647609126,
India,IND,TX.VAL.TECH.MF.ZS,11.03256384665759,10.212559662511833,12.682279480728722,14.93434729867156,18.57239464110494,
India,IND,IT.CEL.SETS.P2,82.2540479927426,81.603974311212,80.1818007717416,80.5631998772888,79.3526921826412,
India,IND,GOV_WGI_PV_EST,-0.720631199999999,-0.6015988,-0.7535037,-0.837974,-0.785762499999999,
India,IND,GOV_WGI_RL_EST,-0.1029725,-0.1841026,-0.1104884,-0.0879069,-0.0392287,
India,IND,SE.TER.ENRR,29.8196397708424,31.5741765984501,32.6703053423023,34.2394344991225,34.4184659748952,34.4465039692543
India,IND,IP.JRN.ARTC.SC,145711.12,173096.47,200488.43,228174.31,,
Indonesia,IDN,GOV_WGI_CC_EST,-0.3456603,-0.416213499999999,-0.3702139,-0.4431661,-0.5446152,
Indonesia,IDN,IT.NET.BBND.P2,3.92993769121646,4.4874632789818,4.82151507878823,4.81663955789733,4.92196685438436,
Indonesia,IDN,NY.GDP.PCAP.PP.CD,11729.36744584478,12757.07464402037,14284.929293132958,15415.707925952724,16448.275517955855,
Indonesia,IDN,TX.VAL.TECH.MF.ZS,8.424746985557901,7.201279701443059,8.308193067098319,9.08308687782522,8.711043757891602,
Indonesia,IDN,IT.CEL.SETS.P2,129.40362112725,132.199444256099,122.873012230307,125.238194847046,122.514946500491,
Indonesia,IDN,GOV_WGI_PV_EST,-0.539945999999999,-0.6496757,-0.7624666,-0.613745,-0.609127499999999,
Indonesia,IDN,GOV_WGI_RL_EST,-0.1479773,-0.1436778,-0.1291182,-0.0817572,-0.206598099999999,
Indonesia,IDN,SE.TER.ENRR,38.1650601406923,40.6293239880732,42.3260385456152,44.8813034886441,,
Indonesia,IDN,IP.JRN.ARTC.SC,20837.0,23653.58,26452.38,38992.0,,
"Iran, Islamic Rep.",IRN,GOV_WGI_CC_EST,-1.1044169,-1.1267612,-1.13191439999999,-1.17112979999999,-1.14723819999999,
"Iran, Islamic Rep.",IRN,IT.NET.BBND.P2,10.9026671467968,12.068102546673,12.2102486068411,12.0205942239083,12.0603874696566,
"Iran, Islamic Rep.",IRN,NY.GDP.PCAP.PP.CD,15119.305885996357,15884.427677596332,17545.624662942948,18917.091472313237,19873.88608538052,
"Iran, Islamic Rep.",IRN,TX.VAL.TECH.MF.ZS,0.7467148447386813,0.3805253978606729,0.8140079231973251,,,
"Iran, Islamic Rep.",IRN,IT.CEL.SETS.P2,145.485569917724,153.624638869213,162.712943709127,166.279821209677,174.066388972063,
"Iran, Islamic Rep.",IRN,GOV_WGI_PV_EST,-1.2213247,-1.1577773,-1.1448403,-1.2694112,-1.58118839999999,
"Iran, Islamic Rep.",IRN,GOV_WGI_RL_EST,-1.0270682,-1.06900019999999,-1.1257877,-1.20046299999999,-1.2348012,
"Iran, Islamic Rep.",IRN,SE.TER.ENRR,55.6366691589355,54.3051986694336,58.6838607788086,,,
"Iran, Islamic Rep.",IRN,IP.JRN.ARTC.SC,56585.01,58049.49,58271.06,55085.25,,
Iraq,IRQ,GOV_WGI_CC_EST,-1.3692381,-1.37400869999999,-1.37334849999999,-1.4169702,-1.2050155,
Iraq,IRQ,IT.NET.BBND.P2,14.8494851377503,14.8275236561145,14.4912960130678,17.2312565041583,17.6333290365333,
Iraq,IRQ,NY.GDP.PCAP.PP.CD,10573.930475071484,12731.753575512885,14391.129234980575,14652.521239921178,14464.31869281728,
Iraq,IRQ,TX.VAL.TECH.MF.ZS,,,,,,
Iraq,IRQ,IT.CEL.SETS.P2,88.9799284628949,94.6092832170426,99.1323661916548,101.388721479182,100.080276677726,
Iraq,IRQ,GOV_WGI_PV_EST,-2.1814743,-2.1722684,-2.2294281,-2.2246949,-2.0642762,
Iraq,IRQ,GOV_WGI_RL_EST,-1.512443,-1.4374976,-1.45504109999999,-1.5002727,-1.3581614,
Iraq,IRQ,SE.TER.ENRR,,,,,,
Iraq,IRQ,IP.JRN.ARTC.SC,6834.33,8689.54,12326.35,16724.1,,
Ireland,IRL,GOV_WGI_CC_EST,1.5958903,1.6117468,1.6463639,1.5859129,1.572589,
Ireland,IRL,IT.NET.BBND.P2,30.4353384554187,31.3616427884193,31.5362809040128,31.8907830651788,32.3023693358176,
Ireland,IRL,NY.GDP.PCAP.PP.CD,97799.9225748607,116903.61243516988,138522.5178002039,129682.60715051716,133437.47011701888,
Ireland,IRL,TX.VAL.TECH.MF.ZS,25.89915446900028,28.478147527199187,46.7867801497714,47.77377328492186,53.51843284321583,
Ireland,IRL,IT.CEL.SETS.P2,105.045612677382,106.86972424373,110.608851322579,110.798344311602,112.638817343502,
Ireland,IRL,GOV_WGI_PV_EST,0.8785787,0.7362963,0.8053599,0.876648,0.7099699,
Ireland,IRL,GOV_WGI_RL_EST,1.5214022,1.5453584,1.5040267,1.5980444,1.5913219,
Ireland,IRL,SE.TER.ENRR,74.1961975097656,78.4613265991211,77.5933380126953,,,
Ireland,IRL,IP.JRN.ARTC.SC,8400.81,9216.71,8811.1,8719.61,,
Isle of Man,IMN,GOV_WGI_CC_EST,,,,,,
Isle of Man,IMN,IT.NET.BBND.P2,,,,,,
Isle of Man,IMN,NY.GDP.PCAP.PP.CD,,,,,,
Isle of Man,IMN,TX.VAL.TECH.MF.ZS,,,,,,
Isle of Man,IMN,IT.CEL.SETS.P2,,,,,,
Isle of Man,IMN,GOV_WGI_PV_EST,,,,,,
Isle of Man,IMN,GOV_WGI_RL_EST,,,,,,
Isle of Man,IMN,SE.TER.ENRR,,,,,,
Isle of Man,IMN,IP.JRN.ARTC.SC,,,,,,
Israel,ISR,GOV_WGI_CC_EST,0.6932777,0.9249105,0.8878345,0.8712956,0.853319,
Israel,ISR,IT.NET.BBND.P2,29.5678161933081,29.7078785417387,29.1676695245416,29.4357235504327,29.1837101461688,
Israel,ISR,NY.GDP.PCAP.PP.CD,40955.28561791523,46162.082273024746,53619.06809950952,55171.23188143215,57235.77632441356,
Israel,ISR,TX.VAL.TECH.MF.ZS,28.19764307475899,29.59567587227614,29.109054041052342,34.93777358244434,37.23351737517383,
Israel,ISR,IT.CEL.SETS.P2,139.425860895034,139.775312861878,151.1379631075,153.336641345572,177.393104798636,
Israel,ISR,GOV_WGI_PV_EST,-0.567841399999999,-0.699899199999999,-0.904996799999999,-1.0423159,-1.03750149999999,
Israel,ISR,GOV_WGI_RL_EST,0.8873608,0.8807927,0.8010265,0.6642378,0.5997177,
Israel,ISR,SE.TER.ENRR,57.633861541748,60.2585487365723,58.9500617980957,57.143440246582,56.2561111450195,
Israel,ISR,IP.JRN.ARTC.SC,13366.53,14633.85,14331.79,13844.24,,
Italy,ITA,GOV_WGI_CC_EST,0.5299614,0.5394316,0.5738577,0.571449,0.5531621,
Italy,ITA,IT.NET.BBND.P2,30.2586365187027,31.2852927413407,31.19136706407,31.8410876819321,31.7807732477772,
Italy,ITA,NY.GDP.PCAP.PP.CD,44435.64343935265,49825.39341118482,57260.89453724933,60029.871712398,62014.26751536892,
Italy,ITA,TX.VAL.TECH.MF.ZS,8.587243012964,7.770245655162528,9.15916231271025,9.9836968942283,12.282708850402182,
Italy,ITA,IT.CEL.SETS.P2,129.49000571147,130.781488497698,131.673965640047,131.871674517747,132.575141676252,
Italy,ITA,GOV_WGI_PV_EST,0.3322841,0.4392226,0.4124684,0.4737389,0.3087035,
Italy,ITA,GOV_WGI_RL_EST,0.5546368,0.5885,0.5739685,0.6505552,0.6192043,
Italy,ITA,SE.TER.ENRR,68.7231063842773,71.2745208740234,73.8962097167969,75.9496536254883,,
Italy,ITA,IP.JRN.ARTC.SC,80141.63,85699.51,83236.9,82770.89,,
Jamaica,JAM,GOV_WGI_CC_EST,-0.0800814,-0.0851526,-0.0788141,-0.1364542,-0.0962722999999999,
Jamaica,JAM,IT.NET.BBND.P2,13.6219905826712,14.5717525783368,14.9601781381994,15.7852035329423,15.981614377416,
Jamaica,JAM,NY.GDP.PCAP.PP.CD,9764.352587978405,10430.690977175882,11887.77036942296,12650.90529559384,12890.266005147236,
Jamaica,JAM,TX.VAL.TECH.MF.ZS,2.3506413835154136,2.471950011647286,1.4709847551675832,2.646989791467941,,
Jamaica,JAM,IT.CEL.SETS.P2,101.50208125864,102.38666630017,105.762018411183,115.092228780619,117.693907561175,
Jamaica,JAM,GOV_WGI_PV_EST,0.1525241,0.1423135,0.4525342,0.4762874,0.476823,
Jamaica,JAM,GOV_WGI_RL_EST,-0.103995499999999,-0.0742917999999999,-0.0687388999999999,-0.0768587999999999,-0.0776697,
Jamaica,JAM,SE.TER.ENRR,,,,,,
Jamaica,JAM,IP.JRN.ARTC.SC,157.91,185.06,144.46,161.41,,
Japan,JPN,GOV_WGI_CC_EST,1.4301233,1.4554011,1.4419346,1.3377896,1.3570132,
Japan,JPN,IT.NET.BBND.P2,34.8370612448992,35.9391724358064,36.8414210393741,38.6312383711286,,
Japan,JPN,NY.GDP.PCAP.PP.CD,42425.69467896506,44355.3487163354,47192.05006033716,50661.76634631089,52039.17165516113,
Japan,JPN,TX.VAL.TECH.MF.ZS,18.63334878967766,18.003991348261415,18.259261535190227,17.10280607032123,17.554741516306663,
Japan,JPN,IT.CEL.SETS.P2,154.432206765516,159.516123485628,168.602943650636,178.432441299977,,
Japan,JPN,GOV_WGI_PV_EST,1.1325471,1.1600529,1.2758787,1.2674256,1.1343228,
Japan,JPN,GOV_WGI_RL_EST,1.5138826,1.5319019,1.5084676,1.5084872,1.5115753,
Japan,JPN,SE.TER.ENRR,62.2987403869629,62.0412483215332,63.3752288818359,64.4907608032227,,
Japan,JPN,IP.JRN.ARTC.SC,100403.47,106309.76,102422.96,96543.44,,
Jordan,JOR,GOV_WGI_CC_EST,0.1409154,0.0177108,0.0226578,0.1060315,0.2721934,
Jordan,JOR,IT.NET.BBND.P2,5.80332966781737,6.45876564968631,7.0736531298176,7.03749462484875,7.01801006087142,
Jordan,JOR,NY.GDP.PCAP.PP.CD,9579.20081317696,9182.496161255996,9927.234100250598,10411.841615296738,10821.490976531695,
Jordan,JOR,TX.VAL.TECH.MF.ZS,1.543878588630552,1.713679702988074,1.4496882666855757,2.084159854271586,,
Jordan,JOR,IT.CEL.SETS.P2,64.3142601333354,65.7448847660422,67.7457074341635,67.545678186078,69.6426153972396,
Jordan,JOR,GOV_WGI_PV_EST,-0.3260056,-0.390988399999999,-0.311462199999999,-0.3007473,-0.3501687,
Jordan,JOR,GOV_WGI_RL_EST,0.1081792,0.0436082,0.0764869,0.1232268,0.1685335,
Jordan,JOR,SE.TER.ENRR,30.2879665605319,30.451314266821,32.5119829829151,33.0567036969523,35.9184001120427,
Jordan,JOR,IP.JRN.ARTC.SC,3205.55,3852.39,4732.04,5419.23,,
Kazakhstan,KAZ,GOV_WGI_CC_EST,-0.2881195,-0.2698189,-0.1920096,-0.2223164,-0.0670902999999999,
Kazakhstan,KAZ,IT.NET.BBND.P2,13.4502836627046,13.946795830528,14.4739535470844,14.3457210056574,15.3162031103353,
Kazakhstan,KAZ,NY.GDP.PCAP.PP.CD,29039.82296245091,32945.85157258231,35895.08398716668,38515.18360099794,40890.93176944082,
Kazakhstan,KAZ,TX.VAL.TECH.MF.ZS,34.09896961170008,27.34354406361486,32.26664971102692,34.429337319659645,42.19530029658996,
Kazakhstan,KAZ,IT.CEL.SETS.P2,124.698460644703,123.943942754522,125.641583521795,127.114775212168,127.085151242164,
Kazakhstan,KAZ,GOV_WGI_PV_EST,-0.2842993,-0.2325504,-0.5795614,-0.2021045,-0.2827558,
Kazakhstan,KAZ,GOV_WGI_RL_EST,-0.4154444,-0.4655785,-0.440637699999999,-0.3777888,-0.3815477,
Kazakhstan,KAZ,SE.TER.ENRR,62.2921373672319,59.3849415869809,57.2459264222925,54.6563982045582,53.4564204414133,52.8612860406142
Kazakhstan,KAZ,IP.JRN.ARTC.SC,2819.66,2950.4,3211.19,3818.58,,
Kenya,KEN,GOV_WGI_CC_EST,-0.7505394,-0.710787899999999,-0.751285,-0.7594497,-0.8018297,
Kenya,KEN,IT.NET.BBND.P2,1.29112489733773,1.48254108303764,1.47646942688922,2.38882511128724,3.04382666975517,
Kenya,KEN,NY.GDP.PCAP.PP.CD,4792.573158471824,5338.852433827813,5883.2230396192135,6317.039046650906,6644.130932438946,
Kenya,KEN,TX.VAL.TECH.MF.ZS,5.11178261072947,3.127360613968883,2.260738110257122,3.041694167283178,3.150030136120342,
Kenya,KEN,IT.CEL.SETS.P2,117.602526394779,122.297519656734,121.168999135357,120.612416887959,126.477706000949,
Kenya,KEN,GOV_WGI_PV_EST,-1.0502651,-1.11021939999999,-0.962236,-0.971652,-1.3556816,
Kenya,KEN,GOV_WGI_RL_EST,-0.5784344,-0.445618199999999,-0.4245656,-0.427558899999999,-0.464532,
Kenya,KEN,SE.TER.ENRR,,,,8.67676730066979,10.4185962462804,
Kenya,KEN,IP.JRN.ARTC.SC,1787.68,1991.87,2051.43,2078.83,,
Kiribati,KIR,GOV_WGI_CC_EST,0.3514103,0.3344081,0.3338154,0.3317797,0.3745658,
Kiribati,KIR,IT.NET.BBND.P2,0.146710124584652,0.0864640862459786,0.0689819037472503,0.039990945446314,0.0349395619917037,
Kiribati,KIR,NY.GDP.PCAP.PP.CD,2710.9062281755378,3020.4939993569524,3329.3443446486085,3485.5580831139905,3702.3259470311536,
Kiribati,KIR,TX.VAL.TECH.MF.ZS,7.672132588751788,2.2969311405469752,,,,
Kiribati,KIR,IT.CEL.SETS.P2,43.3476871347116,40.9979980837689,49.1120496056535,51.2540556855052,53.5244353915461,
Kiribati,KIR,GOV_WGI_PV_EST,1.1749608,1.1647191,1.2429196,1.2433279,1.2381638,
Kiribati,KIR,GOV_WGI_RL_EST,1.1590995,1.0695661,0.7720439,0.73465,0.78601,
Kiribati,KIR,SE.TER.ENRR,,,,,4.96087980270386,
Kiribati,KIR,IP.JRN.ARTC.SC,3.93,2.36,2.2,2.14,,
"Korea, Dem. People's Rep.",PRK,GOV_WGI_CC_EST,-1.57352389999999,-1.651571,-1.6517597,-1.5580486,-1.55738279999999,
"Korea, Dem. People's Rep.",PRK,IT.NET.BBND.P2,,,,,,
"Korea, Dem. People's Rep.",PRK,NY.GDP.PCAP.PP.CD,,,,,,
"Korea, Dem. People's Rep.",PRK,TX.VAL.TECH.MF.ZS,,,,,,
"Korea, Dem. People's Rep.",PRK,IT.CEL.SETS.P2,22.9565670933221,22.8723614729709,24.1311041179361,,,
"Korea, Dem. People's Rep.",PRK,GOV_WGI_PV_EST,-0.187350699999999,-0.1983915,0.2686785,0.3264333,0.3220654,
"Korea, Dem. People's Rep.",PRK,GOV_WGI_RL_EST,-1.6782172,-1.680154,-1.48587729999999,-1.5256234,-1.5256661,
"Korea, Dem. People's Rep.",PRK,SE.TER.ENRR,,,,,,
"Korea, Dem. People's Rep.",PRK,IP.JRN.ARTC.SC,177.37,238.88,247.74,269.28,,
"Korea, Rep.",KOR,GOV_WGI_CC_EST,0.7558651,0.7614152,0.8217095,0.8788564,0.8495586,
"Korea, Rep.",KOR,IT.NET.BBND.P2,43.0540600860627,44.2526082339633,45.4542124182774,46.5676352036327,47.8014965507867,
"Korea, Rep.",KOR,NY.GDP.PCAP.PP.CD,47881.492134419335,51718.25186566312,55509.33687611736,57429.80310764019,61051.34925024983,
"Korea, Rep.",KOR,TX.VAL.TECH.MF.ZS,35.602226541328314,36.01450367448602,36.11827893121698,30.27627999126511,36.25825593666743,
"Korea, Rep.",KOR,IT.CEL.SETS.P2,135.973274343048,140.516382791931,148.68360770138,162.11365652794,172.520241179065,
"Korea, Rep.",KOR,GOV_WGI_PV_EST,0.8679972,0.9005342,0.855673,0.932168,0.6393495,
"Korea, Rep.",KOR,GOV_WGI_RL_EST,1.1479729,1.1681575,1.1662138,1.1844569,1.1174546,
"Korea, Rep.",KOR,SE.TER.ENRR,96.8767700195312,100.359878540039,102.813056945801,106.709167480469,111.853302001953,
"Korea, Rep.",KOR,IP.JRN.ARTC.SC,69089.86,72352.13,71998.13,71724.33,,
Kosovo,XKX,GOV_WGI_CC_EST,-0.423589999999999,-0.3919167,-0.2951205,-0.1480311,-0.254728299999999,
Kosovo,XKX,IT.NET.BBND.P2,,,,,,
Kosovo,XKX,NY.GDP.PCAP.PP.CD,10532.50546928494,12362.421018121306,13950.896732241048,15804.406575405794,17864.416014511753,
Kosovo,XKX,TX.VAL.TECH.MF.ZS,,,,,,
Kosovo,XKX,IT.CEL.SETS.P2,,,34.5402009143477,,,
Kosovo,XKX,GOV_WGI_PV_EST,-0.0844029999999999,0.0010881,-0.0510421999999999,-0.1409249,-0.321890499999999,
Kosovo,XKX,GOV_WGI_RL_EST,-0.278476699999999,-0.123977499999999,-0.149224599999999,-0.0437530999999999,0.0521362,
Kosovo,XKX,SE.TER.ENRR,,,,,,
Kosovo,XKX,IP.JRN.ARTC.SC,246.85,283.36,386.01,495.34,,
Kuwait,KWT,GOV_WGI_CC_EST,-0.1551226,-0.0606404,0.0771437,0.1660086,0.2183455,
Kuwait,KWT,IT.NET.BBND.P2,1.68058136279176,1.61587179429556,1.36328249349441,1.01366418243269,,
Kuwait,KWT,NY.GDP.PCAP.PP.CD,41461.7235642777,50651.95753370912,55043.00226358495,53025.47108580635,52443.59692236262,
Kuwait,KWT,TX.VAL.TECH.MF.ZS,1.3498509081649217,1.1917798374399038,0.7163548082807456,1.7849965684682487,5.827776489323151,
Kuwait,KWT,IT.CEL.SETS.P2,153.866464370257,158.646854136291,168.350157565806,167.68428501222,,
Kuwait,KWT,GOV_WGI_PV_EST,0.1554026,0.1542148,0.1041664,0.2906988,0.2939367,
Kuwait,KWT,GOV_WGI_RL_EST,0.146885,0.1194986,0.2236666,0.1910577,0.2308269,
Kuwait,KWT,SE.TER.ENRR,53.731878917367,51.8967176944636,,,,
Kuwait,KWT,IP.JRN.ARTC.SC,1095.3,1184.25,1245.88,1395.04,,
Kyrgyz Republic,KGZ,GOV_WGI_CC_EST,-1.048438,-1.1583724,-1.2024196,-1.1965583,-1.1364649,
Kyrgyz Republic,KGZ,IT.NET.BBND.P2,4.33664358791982,4.43257724274204,5.60484304582026,6.44652532064676,7.79695655822307,
Kyrgyz Republic,KGZ,NY.GDP.PCAP.PP.CD,5178.561967040402,5736.4788341515405,6577.512177283893,7298.086125619335,8012.454644421939,
Kyrgyz Republic,KGZ,TX.VAL.TECH.MF.ZS,8.746550927918461,16.29872607093401,10.554052011145703,16.333537286698142,10.671111743170483,
Kyrgyz Republic,KGZ,IT.CEL.SETS.P2,109.780106660424,108.171654806063,106.925973017004,108.59118718329,107.49229509732,
Kyrgyz Republic,KGZ,GOV_WGI_PV_EST,-0.5068231,-0.3876484,-0.422477,-0.509667299999999,-0.5045251,
Kyrgyz Republic,KGZ,GOV_WGI_RL_EST,-0.729520899999999,-0.879262,-0.9265186,-0.973899499999999,-0.936093699999999,
Kyrgyz Republic,KGZ,SE.TER.ENRR,45.3327840830343,51.6239256637785,54.2184527097527,53.588822099772,53.1743590503791,53.8761747562613
